id,name,name_en,name_zh,type,parent,level,universe,description,historical,global
HK.archaeology.prehistoric_archaeology,Prehistoric Archaeology,Prehistoric Archaeology,史前考古,KNOWLEDGE_FIELD,HK.archaeology,2,HUMAN_KNOWLEDGE,The archaeology of societies without written records.,0,1
HK.archaeology.prehistoric_archaeology.bronze_age_archaeology,Bronze Age Archaeology,Bronze Age Archaeology,青铜时代考古,KNOWLEDGE_FIELD,HK.archaeology.prehistoric_archaeology,3,HUMAN_KNOWLEDGE,The archaeology of the first metallurgical and state societies.,0,1
HK.archaeology.prehistoric_archaeology.neolithic_archaeology,Neolithic Archaeology,Neolithic Archaeology,新石器考古,KNOWLEDGE_FIELD,HK.archaeology.prehistoric_archaeology,3,HUMAN_KNOWLEDGE,The archaeology of the first farming and settled societies.,0,1
HK.archaeology.prehistoric_archaeology.paleolithic_archaeology,Paleolithic Archaeology,Paleolithic Archaeology,旧石器考古,KNOWLEDGE_FIELD,HK.archaeology.prehistoric_archaeology,3,HUMAN_KNOWLEDGE,The archaeology of hunter-gatherer societies of the Old Stone Age.,0,1
HK.archaeology.public_archaeology,Public Archaeology,Public Archaeology,公共考古学,KNOWLEDGE_FIELD,HK.archaeology,2,HUMAN_KNOWLEDGE,The engagement of archaeology with public audiences and heritage.,0,1
HK.archaeology.public_archaeology.community_archaeology,Community Archaeology,Community Archaeology,社区考古学,KNOWLEDGE_FIELD,HK.archaeology.public_archaeology,3,HUMAN_KNOWLEDGE,Archaeology conducted with and for descendant and local communities.,0,1
HK.archaeology.underwater_archaeology,Underwater Archaeology,Underwater Archaeology,水下考古学,KNOWLEDGE_FIELD,HK.archaeology,2,HUMAN_KNOWLEDGE,The archaeology of submerged sites and shipwrecks.,0,1
HK.archaeology.zooarchaeology,Zooarchaeology,Zooarchaeology,动物考古学,KNOWLEDGE_FIELD,HK.archaeology,2,HUMAN_KNOWLEDGE,The study of animal remains from archaeological sites.,0,1
HK.architecture,Architecture,Architecture,建筑学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,1,HUMAN_KNOWLEDGE,The art and science of designing buildings and structures.,0,1
HK.architecture.architectural_design,Architectural Design,Architectural Design,建筑设计,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,"Creation of building form, space, and function.",0,1
HK.architecture.architectural_design.adaptive_reuse,Adaptive Reuse,Adaptive Reuse,建筑改造再利用,KNOWLEDGE_FIELD,HK.architecture.architectural_design,3,HUMAN_KNOWLEDGE,Conversion of existing buildings to new uses.,0,1
HK.architecture.architectural_design.commercial_architecture,Commercial Architecture,Commercial Architecture,商业建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_design,3,HUMAN_KNOWLEDGE,"Design of retail, office, and commercial buildings.",0,1
HK.architecture.architectural_design.housing_design,Housing Design,Housing Design,住宅设计,KNOWLEDGE_FIELD,HK.architecture.architectural_design,3,HUMAN_KNOWLEDGE,Design of mass housing and residential developments.,0,1
HK.architecture.architectural_design.residential_architecture,Residential Architecture,Residential Architecture,居住建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_design,3,HUMAN_KNOWLEDGE,Design of housing and dwellings.,0,1
HK.architecture.architectural_design.sacred_architecture,Sacred Architecture,Sacred Architecture,宗教建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_design,3,HUMAN_KNOWLEDGE,Design of religious and spiritual buildings.,0,1
HK.architecture.architectural_history,Architectural History,Architectural History,建筑史,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,"Historical study of buildings, styles, and their development.",0,1
HK.architecture.architectural_history.chinese_traditional_architecture,Chinese Traditional Architecture,Chinese Traditional Architecture,中国传统建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,Timber-frame architectural tradition of China.,0,0
HK.architecture.architectural_history.chinese_traditional_architecture.dougong_construction,Dougong Construction,Dougong Construction,斗拱,KNOWLEDGE_FIELD,HK.architecture.architectural_history.chinese_traditional_architecture,4,HUMAN_KNOWLEDGE,Chinese interlocking wooden bracket system.,0,0
HK.architecture.architectural_history.islamic_architecture,Islamic Architecture,Islamic Architecture,伊斯兰建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,Architectural traditions of the Islamic world.,0,0
HK.architecture.architectural_history.islamic_architecture.mosque_architecture,Mosque Architecture,Mosque Architecture,清真寺建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.islamic_architecture,4,HUMAN_KNOWLEDGE,Design of mosques and their domes and minarets.,0,0
HK.architecture.architectural_history.japanese_traditional_architecture,Japanese Traditional Architecture,Japanese Traditional Architecture,日本传统建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,Timber architectural tradition of Japan.,0,0
HK.architecture.architectural_history.japanese_traditional_architecture.minka,Minka,Minka,民家,KNOWLEDGE_FIELD,HK.architecture.architectural_history.japanese_traditional_architecture,4,HUMAN_KNOWLEDGE,Japanese vernacular farm and town houses.,0,0
HK.architecture.architectural_history.mesoamerican_architecture,Mesoamerican Architecture,Mesoamerican Architecture,中美洲建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,Pre-Columbian architecture of Mesoamerica.,1,0
HK.architecture.architectural_history.south_asian_architecture,South Asian Architecture,South Asian Architecture,南亚建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,Architectural traditions of the Indian subcontinent.,0,0
HK.architecture.architectural_history.south_asian_architecture.dravidian_temple_architecture,Dravidian Temple Architecture,Dravidian Temple Architecture,达罗毗荼神庙建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.south_asian_architecture,4,HUMAN_KNOWLEDGE,South Indian temple tower tradition.,0,0
HK.architecture.architectural_history.vernacular_architecture,Vernacular Architecture,Vernacular Architecture,乡土建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,"Indigenous, locally adapted building traditions.",0,1
HK.architecture.architectural_history.vernacular_architecture.earth_architecture,Earth Architecture,Earth Architecture,生土建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.vernacular_architecture,4,HUMAN_KNOWLEDGE,Building with earth such as adobe and rammed earth.,0,1
HK.architecture.architectural_history.western_architecture,Western Architecture,Western Architecture,西方建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history,3,HUMAN_KNOWLEDGE,Architectural traditions of Europe and the West.,0,1
HK.architecture.architectural_history.western_architecture.baroque_architecture,Baroque Architecture,Baroque Architecture,巴洛克建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture,4,HUMAN_KNOWLEDGE,"Dramatic, ornate architecture of the 17th-18th centuries.",0,1
HK.architecture.architectural_history.western_architecture.classical_architecture,Classical Architecture,Classical Architecture,古典建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture,4,HUMAN_KNOWLEDGE,Architecture of ancient Greece and Rome.,0,1
HK.architecture.architectural_history.western_architecture.classical_architecture.greek_architecture,Greek Architecture,Greek Architecture,古希腊建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.classical_architecture,5,HUMAN_KNOWLEDGE,Architecture of ancient Greece with its temple orders.,0,1
HK.architecture.architectural_history.western_architecture.classical_architecture.roman_architecture,Roman Architecture,Roman Architecture,古罗马建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.classical_architecture,5,HUMAN_KNOWLEDGE,"Architecture of ancient Rome using arch, vault, and concrete.",0,1
HK.architecture.architectural_history.western_architecture.gothic_architecture,Gothic Architecture,Gothic Architecture,哥特式建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture,4,HUMAN_KNOWLEDGE,Medieval architecture of pointed arches and ribbed vaults.,0,1
HK.architecture.architectural_history.western_architecture.modern_architecture,Modern Architecture,Modern Architecture,现代建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture,4,HUMAN_KNOWLEDGE,20th-century architecture rejecting ornament for function.,0,1
HK.architecture.architectural_history.western_architecture.modern_architecture.brutalism,Brutalism,Brutalism,粗野主义,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.modern_architecture,5,HUMAN_KNOWLEDGE,Movement using raw exposed concrete.,0,1
HK.architecture.architectural_history.western_architecture.modern_architecture.deconstructivism,Deconstructivism,Deconstructivism,解构主义建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.modern_architecture,5,HUMAN_KNOWLEDGE,"Fragmented, non-rectilinear late-modern forms.",0,1
HK.architecture.architectural_history.western_architecture.modern_architecture.high_tech_architecture,High-Tech Architecture,High-Tech Architecture,高技派建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.modern_architecture,5,HUMAN_KNOWLEDGE,Style expressing structure and services.,0,1
HK.architecture.architectural_history.western_architecture.modern_architecture.modernism,Modernism,Modernism,现代主义,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.modern_architecture,5,HUMAN_KNOWLEDGE,"Aesthetic movement of functional, unornamented design.",0,1
HK.architecture.architectural_history.western_architecture.modern_architecture.modernism.international_style,International Style,International Style,国际式风格,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture.modern_architecture.modernism,6,HUMAN_KNOWLEDGE,Mid-century modernist style of glass and steel volumes.,0,1
HK.architecture.architectural_history.western_architecture.postmodern_architecture,Postmodern Architecture,Postmodern Architecture,后现代建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture,4,HUMAN_KNOWLEDGE,Late-20th-century reaction mixing historical reference and irony.,0,1
HK.architecture.architectural_history.western_architecture.renaissance_architecture,Renaissance Architecture,Renaissance Architecture,文艺复兴建筑,KNOWLEDGE_FIELD,HK.architecture.architectural_history.western_architecture,4,HUMAN_KNOWLEDGE,Revival of classical forms in early-modern Europe.,0,1
HK.architecture.architectural_theory,Architectural Theory,Architectural Theory,建筑理论,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,Ideas and principles underlying architectural practice.,0,1
HK.architecture.architectural_theory.architectural_criticism,Architectural Criticism,Architectural Criticism,建筑评论,KNOWLEDGE_FIELD,HK.architecture.architectural_theory,3,HUMAN_KNOWLEDGE,Critical evaluation and interpretation of buildings.,0,1
HK.architecture.architectural_theory.design_theory,Design Theory,Design Theory,设计理论,KNOWLEDGE_FIELD,HK.architecture.architectural_theory,3,HUMAN_KNOWLEDGE,Theories of how and why buildings are designed.,0,1
HK.architecture.architectural_theory.tectonics,Tectonics,Tectonics,建构学,KNOWLEDGE_FIELD,HK.architecture.architectural_theory,3,HUMAN_KNOWLEDGE,Theory of construction as the basis of architectural expression.,0,1
HK.architecture.building_science,Building Science,Building Science,建筑物理,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,Physics of building performance and comfort.,0,1
HK.architecture.building_science.building_acoustics,Building Acoustics,Building Acoustics,建筑声学,KNOWLEDGE_FIELD,HK.architecture.building_science,3,HUMAN_KNOWLEDGE,Control of sound within and between rooms.,0,1
HK.architecture.building_science.building_physics,Building Physics,Building Physics,建筑物理学,KNOWLEDGE_FIELD,HK.architecture.building_science,3,HUMAN_KNOWLEDGE,"Heat, air, and moisture transfer in buildings.",0,1
HK.architecture.building_science.thermal_performance_of_buildings,Thermal Performance of Buildings,Thermal Performance of Buildings,建筑热工性能,KNOWLEDGE_FIELD,HK.architecture.building_science,3,HUMAN_KNOWLEDGE,Thermal behavior and insulation of buildings.,0,1
HK.architecture.building_services,Building Services,Building Services,建筑设备,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,"Mechanical, electrical, and plumbing systems of buildings.",0,1
HK.architecture.building_services.electrical_services,Electrical Services,Electrical Services,建筑电气系统,KNOWLEDGE_FIELD,HK.architecture.building_services,3,HUMAN_KNOWLEDGE,Power and lighting systems in buildings.,0,1
HK.architecture.building_services.fire_protection_in_buildings,Fire Protection in Buildings,Fire Protection in Buildings,建筑防火系统,KNOWLEDGE_FIELD,HK.architecture.building_services,3,HUMAN_KNOWLEDGE,Fire safety systems within buildings.,0,1
HK.architecture.building_services.mechanical_services,Mechanical Services,Mechanical Services,建筑暖通系统,KNOWLEDGE_FIELD,HK.architecture.building_services,3,HUMAN_KNOWLEDGE,"Heating, cooling, and ventilation systems.",0,1
HK.architecture.building_services.plumbing_systems,Plumbing Systems,Plumbing Systems,建筑给排水系统,KNOWLEDGE_FIELD,HK.architecture.building_services,3,HUMAN_KNOWLEDGE,Water supply and drainage systems.,0,1
HK.architecture.building_technology,Building Technology,Building Technology,建筑技术,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,Construction techniques and materials of buildings.,0,1
HK.architecture.building_technology.building_envelope_design,Building Envelope Design,Building Envelope Design,建筑围护结构设计,KNOWLEDGE_FIELD,HK.architecture.building_technology,3,HUMAN_KNOWLEDGE,"Design of walls, roofs, and facades.",0,1
HK.architecture.building_technology.building_materials_technology,Building Materials Technology,Building Materials Technology,建筑材料技术,KNOWLEDGE_FIELD,HK.architecture.building_technology,3,HUMAN_KNOWLEDGE,Materials and products used in construction.,0,1
HK.architecture.building_technology.construction_assembly,Construction Assembly,Construction Assembly,建筑装配,KNOWLEDGE_FIELD,HK.architecture.building_technology,3,HUMAN_KNOWLEDGE,Methods of assembling building components.,0,1
HK.architecture.building_technology.structural_systems,Structural Systems,Structural Systems,建筑结构体系,KNOWLEDGE_FIELD,HK.architecture.building_technology,3,HUMAN_KNOWLEDGE,Load-bearing systems of buildings.,0,1
HK.architecture.historic_preservation,Historic Preservation,Historic Preservation,历史建筑保护,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,Conservation of historic buildings and heritage.,0,1
HK.architecture.historic_preservation.architectural_conservation,Architectural Conservation,Architectural Conservation,建筑遗产保护,KNOWLEDGE_FIELD,HK.architecture.historic_preservation,3,HUMAN_KNOWLEDGE,Preservation of historic fabric and materials.,0,1
HK.architecture.historic_preservation.building_restoration,Building Restoration,Building Restoration,建筑修复,KNOWLEDGE_FIELD,HK.architecture.historic_preservation,3,HUMAN_KNOWLEDGE,Return of buildings to a former state.,0,1
HK.architecture.historic_preservation.heritage_documentation,Heritage Documentation,Heritage Documentation,遗产测绘记录,KNOWLEDGE_FIELD,HK.architecture.historic_preservation,3,HUMAN_KNOWLEDGE,Recording and documentation of heritage structures.,0,1
HK.architecture.interior_architecture,Interior Architecture,Interior Architecture,室内建筑,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,Design of interior spaces and their elements.,0,1
HK.architecture.interior_architecture.interior_design,Interior Design,Interior Design,室内设计,KNOWLEDGE_FIELD,HK.architecture.interior_architecture,3,HUMAN_KNOWLEDGE,Design of interior environments and finishes.,0,1
HK.architecture.interior_architecture.lighting_design,Lighting Design,Lighting Design,照明设计,KNOWLEDGE_FIELD,HK.architecture.interior_architecture,3,HUMAN_KNOWLEDGE,Design of artificial and natural lighting.,0,1
HK.architecture.landscape_architecture,Landscape Architecture,Landscape Architecture,风景园林,KNOWLEDGE_FIELD,HK.architecture,2,HUMAN_KNOWLEDGE,Design of outdoor spaces and landscapes.,0,1
HK.architecture.landscape_architecture.ecological_landscape_design,Ecological Landscape Design,Ecological Landscape Design,生态景观设计,KNOWLEDGE_FIELD,HK.architecture.landscape_architecture,3,HUMAN_KNOWLEDGE,Landscape design based on ecological function.,0,1
