:ID,:LABEL,id:ID,name,name_zh,type,universe,level:INT
HK.economics.economic_thought.islamic_economics,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.islamic_economics,Islamic Economics,伊斯兰经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economic_thought.keynesian_economics,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.keynesian_economics,Keynesian Economics,凯恩斯经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economic_thought.keynesian_economics.new_keynesian_economics,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.keynesian_economics.new_keynesian_economics,New Keynesian Economics,新凯恩斯经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.economic_thought.marxian_economics,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.marxian_economics,Marxian Economics,马克思主义经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economic_thought.mercantilism,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.mercantilism,Mercantilism,重商主义,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economic_thought.neoclassical_economics,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.neoclassical_economics,Neoclassical Economics,新古典经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economic_thought.physiocracy,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.physiocracy,Physiocracy,重农主义,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economic_thought.post_keynesian_economics,Node;KNOWLEDGE_FIELD,HK.economics.economic_thought.post_keynesian_economics,Post-Keynesian Economics,后凯恩斯经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economics_of_education,Node;KNOWLEDGE_FIELD,HK.economics.economics_of_education,Economics of Education,教育经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.economics_of_education.education_production_function,Node;KNOWLEDGE_FIELD,HK.economics.economics_of_education.education_production_function,Education Production Function,,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.economics_of_education.returns_to_education,Node;KNOWLEDGE_FIELD,HK.economics.economics_of_education.returns_to_education,Returns to Education,教育回报,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.energy_economics,Node;KNOWLEDGE_FIELD,HK.economics.energy_economics,Energy Economics,能源经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.energy_economics.energy_markets,Node;KNOWLEDGE_FIELD,HK.economics.energy_economics.energy_markets,Energy Markets,能源市场,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.energy_economics.renewable_energy_economics,Node;KNOWLEDGE_FIELD,HK.economics.energy_economics.renewable_energy_economics,Renewable Energy Economics,可再生能源经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.environmental_economics,Node;KNOWLEDGE_FIELD,HK.economics.environmental_economics,Environmental Economics,环境经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.environmental_economics.climate_change_economics,Node;KNOWLEDGE_FIELD,HK.economics.environmental_economics.climate_change_economics,Climate Change Economics,气候变化经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.environmental_economics.emission_trading,Node;KNOWLEDGE_FIELD,HK.economics.environmental_economics.emission_trading,Emissions Trading,排放权交易,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.environmental_economics.environmental_valuation,Node;METHODOLOGY,HK.economics.environmental_economics.environmental_valuation,Environmental Valuation,环境价值评估,METHODOLOGY,HUMAN_KNOWLEDGE,3
HK.economics.environmental_economics.natural_resource_economics,Node;KNOWLEDGE_FIELD,HK.economics.environmental_economics.natural_resource_economics,Natural Resource Economics,自然资源经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.environmental_economics.pollution_control,Node;KNOWLEDGE_FIELD,HK.economics.environmental_economics.pollution_control,Pollution Control,污染控制,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.experimental_economics,Node;KNOWLEDGE_FIELD,HK.economics.experimental_economics,Experimental Economics,实验经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.experimental_economics.field_experiments,Node;METHODOLOGY,HK.economics.experimental_economics.field_experiments,Field Experiments,,METHODOLOGY,HUMAN_KNOWLEDGE,3
HK.economics.experimental_economics.laboratory_experiments,Node;METHODOLOGY,HK.economics.experimental_economics.laboratory_experiments,Laboratory Experiments,,METHODOLOGY,HUMAN_KNOWLEDGE,3
HK.economics.experimental_economics.social_preferences,Node;KNOWLEDGE_FIELD,HK.economics.experimental_economics.social_preferences,Social Preferences,社会偏好,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics,Financial Economics,金融经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.financial_economics.asset_pricing,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.asset_pricing,Asset Pricing,资产定价,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics.asset_pricing.arbitrage_pricing_theory,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.asset_pricing.arbitrage_pricing_theory,Arbitrage Pricing Theory,套利定价理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.financial_economics.asset_pricing.capital_asset_pricing_model,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.asset_pricing.capital_asset_pricing_model,Capital Asset Pricing Model,资本资产定价模型,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.financial_economics.asset_pricing.efficient_market_hypothesis,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.asset_pricing.efficient_market_hypothesis,Efficient Market Hypothesis,有效市场假说,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.financial_economics.banking_theory,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.banking_theory,Banking Theory,银行理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics.behavioral_finance,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.behavioral_finance,Behavioral Finance,行为金融,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics.financial_econometrics,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.financial_econometrics,Financial Econometrics,金融计量,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics.market_microstructure,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.market_microstructure,Market Microstructure,市场微观结构,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics.portfolio_theory,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.portfolio_theory,Portfolio Theory,投资组合理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.financial_economics.risk_management,Node;KNOWLEDGE_FIELD,HK.economics.financial_economics.risk_management,Risk Management,风险管理,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.health_economics,Node;KNOWLEDGE_FIELD,HK.economics.health_economics,Health Economics,卫生经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.health_economics.cost_effectiveness_analysis,Node;METHODOLOGY,HK.economics.health_economics.cost_effectiveness_analysis,Cost-Effectiveness Analysis,成本效果分析,METHODOLOGY,HUMAN_KNOWLEDGE,3
HK.economics.health_economics.health_care_financing,Node;KNOWLEDGE_FIELD,HK.economics.health_economics.health_care_financing,Health Care Financing,卫生筹资,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.health_economics.health_insurance_economics,Node;KNOWLEDGE_FIELD,HK.economics.health_economics.health_insurance_economics,Health Insurance Economics,医疗保险经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.health_economics.pharmaceutical_economics,Node;KNOWLEDGE_FIELD,HK.economics.health_economics.pharmaceutical_economics,Pharmaceutical Economics,药品经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.industrial_organization,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization,Industrial Organization,产业组织,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.industrial_organization.competition_policy,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.competition_policy,Competition Policy,竞争政策,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.industrial_organization.economic_regulation,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.economic_regulation,Economic Regulation,经济规制,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.industrial_organization.platform_economics,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.platform_economics,Platform Economics,平台经济,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.industrial_organization.platform_economics.network_effects,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.platform_economics.network_effects,Network Effects,网络效应,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.industrial_organization.platform_economics.two_sided_markets,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.platform_economics.two_sided_markets,Two-Sided Markets,双边市场,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.industrial_organization.pricing_strategies,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.pricing_strategies,Pricing Strategies,定价策略,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.industrial_organization.pricing_strategies.bundling,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.pricing_strategies.bundling,Bundling,捆绑销售,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.industrial_organization.pricing_strategies.predatory_pricing,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.pricing_strategies.predatory_pricing,Predatory Pricing,掠夺性定价,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.industrial_organization.pricing_strategies.price_discrimination,Node;KNOWLEDGE_FIELD,HK.economics.industrial_organization.pricing_strategies.price_discrimination,Price Discrimination,价格歧视,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics,Node;KNOWLEDGE_FIELD,HK.economics.international_economics,International Economics,国际经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.international_economics.global_value_chains,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.global_value_chains,Global Value Chains,全球价值链,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.international_economics.international_finance,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_finance,International Finance,国际金融,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.international_economics.international_finance.balance_of_payments,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_finance.balance_of_payments,Balance of Payments,国际收支,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_finance.capital_flows,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_finance.capital_flows,Capital Flows,资本流动,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_finance.exchange_rates,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_finance.exchange_rates,Exchange Rates,汇率,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_trade,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_trade,International Trade,国际贸易,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.international_economics.international_trade.comparative_advantage,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_trade.comparative_advantage,Comparative Advantage,比较优势,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_trade.gravity_model_of_trade,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_trade.gravity_model_of_trade,Gravity Model of Trade,贸易引力模型,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_trade.heckscher_ohlin_model,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_trade.heckscher_ohlin_model,Heckscher-Ohlin Model,赫克歇尔-俄林模型,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_trade.intra_industry_trade,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_trade.intra_industry_trade,Intra-Industry Trade,产业内贸易,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.international_trade.new_trade_theory,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.international_trade.new_trade_theory,New Trade Theory,新贸易理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.trade_policy,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.trade_policy,Trade Policy,贸易政策,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.international_economics.trade_policy.non_tariff_barriers,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.trade_policy.non_tariff_barriers,Non-Tariff Barriers,非关税壁垒,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.trade_policy.protectionism,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.trade_policy.protectionism,Protectionism,保护主义,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.trade_policy.tariffs,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.trade_policy.tariffs,Tariffs,关税,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.international_economics.trade_policy.trade_agreements,Node;KNOWLEDGE_FIELD,HK.economics.international_economics.trade_policy.trade_agreements,Trade Agreements,贸易协定,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.labor_economics,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics,Labor Economics,劳动经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.labor_economics.economics_of_discrimination,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.economics_of_discrimination,Economics of Discrimination,歧视经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.human_capital,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.human_capital,Human Capital,人力资本,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.human_capital.on_the_job_training,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.human_capital.on_the_job_training,On-the-Job Training,在职培训,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.labor_economics.human_capital.signaling_model,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.human_capital.signaling_model,Signaling Model,信号模型,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.labor_economics.labor_demand,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.labor_demand,Labor Demand,劳动需求,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.labor_market_institutions,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.labor_market_institutions,Labor Market Institutions,劳动力市场制度,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.labor_market_institutions.labor_unions,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.labor_market_institutions.labor_unions,Labor Unions,工会,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.labor_economics.labor_market_institutions.minimum_wage,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.labor_market_institutions.minimum_wage,Minimum Wage,最低工资,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.labor_economics.labor_supply,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.labor_supply,Labor Supply,劳动供给,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.migration_economics,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.migration_economics,Economics of Migration,迁移经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.personnel_economics,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.personnel_economics,Personnel Economics,人事经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.search_and_matching,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.search_and_matching,Search and Matching Theory,搜寻匹配理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.unemployment_theory,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.unemployment_theory,Unemployment Theory,失业理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.labor_economics.wage_determination,Node;KNOWLEDGE_FIELD,HK.economics.labor_economics.wage_determination,Wage Determination,工资决定,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.law_and_economics,Node;KNOWLEDGE_FIELD,HK.economics.law_and_economics,Law and Economics,法律经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.law_and_economics.economics_of_crime,Node;KNOWLEDGE_FIELD,HK.economics.law_and_economics.economics_of_crime,Economics of Crime,犯罪经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.law_and_economics.property_rights_economics,Node;KNOWLEDGE_FIELD,HK.economics.law_and_economics.property_rights_economics,Property Rights Economics,,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics,Macroeconomics,宏观经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,2
HK.economics.macroeconomics.business_cycles,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.business_cycles,Business Cycles,经济周期,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics.business_cycles.keynesian_business_cycle,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.business_cycles.keynesian_business_cycle,Keynesian Business Cycle Theory,,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.business_cycles.real_business_cycle_theory,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.business_cycles.real_business_cycle_theory,Real Business Cycle Theory,真实经济周期理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.business_cycles.recession,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.business_cycles.recession,Recession,经济衰退,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.dsge_modeling,Node;METHODOLOGY,HK.economics.macroeconomics.dsge_modeling,DSGE Modeling,,METHODOLOGY,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics.economic_growth,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.economic_growth,Economic Growth,经济增长,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics.economic_growth.endogenous_growth_theory,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.economic_growth.endogenous_growth_theory,Endogenous Growth Theory,内生增长理论,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.economic_growth.growth_accounting,Node;METHODOLOGY,HK.economics.macroeconomics.economic_growth.growth_accounting,Growth Accounting,,METHODOLOGY,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.economic_growth.neoclassical_growth_model,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.economic_growth.neoclassical_growth_model,Neoclassical Growth Model,,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.fiscal_policy,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.fiscal_policy,Fiscal Policy,财政政策,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics.fiscal_policy.automatic_stabilizers,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.fiscal_policy.automatic_stabilizers,Automatic Stabilizers,自动稳定器,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.fiscal_policy.government_debt,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.fiscal_policy.government_debt,Government Debt,政府债务,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.fiscal_policy.government_spending,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.fiscal_policy.government_spending,Government Spending,政府支出,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.macroeconomic_forecasting,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.macroeconomic_forecasting,Macroeconomic Forecasting,宏观经济预测,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics.open_economy_macroeconomics,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.open_economy_macroeconomics,Open Economy Macroeconomics,开放经济宏观经济学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.economics.macroeconomics.open_economy_macroeconomics.currency_crises,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.open_economy_macroeconomics.currency_crises,Currency Crises,货币危机,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.economics.macroeconomics.open_economy_macroeconomics.optimal_currency_area,Node;KNOWLEDGE_FIELD,HK.economics.macroeconomics.open_economy_macroeconomics.optimal_currency_area,Optimal Currency Area,最优货币区,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
