:START_ID,:END_ID,:TYPE,relation,kind
HK.engineering.materials_engineering.composite_materials_engineering.carbon_fiber_composites,HK.engineering.materials_engineering.composite_materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.composite_materials_engineering.polymer_matrix_composites,HK.engineering.materials_engineering.composite_materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.corrosion_engineering,HK.engineering.materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.corrosion_engineering,HK.chemistry,APPLICATION_OF,APPLICATION_OF,explicit
HK.engineering.materials_engineering.corrosion_engineering.cathodic_protection,HK.engineering.materials_engineering.corrosion_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.corrosion_engineering.coatings_and_surface_treatment,HK.engineering.materials_engineering.corrosion_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.electronic_materials,HK.engineering.materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.electronic_materials,HK.physics,APPLICATION_OF,APPLICATION_OF,explicit
HK.engineering.materials_engineering.electronic_materials.magnetic_materials,HK.engineering.materials_engineering.electronic_materials,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.electronic_materials.magnetic_materials,HK.materials_science.functional_materials.magnetic_materials,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.electronic_materials.semiconductor_materials,HK.engineering.materials_engineering.electronic_materials,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.electronic_materials.semiconductor_materials,HK.materials_science.semiconductor_materials,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.electronic_materials.semiconductor_materials,ind.manufacturing.semiconductors.materials,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.electronic_materials.semiconductor_materials,TECH.materials_technology.semiconductor_materials,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.electronic_materials.superconducting_materials,HK.engineering.materials_engineering.electronic_materials,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.electronic_materials.superconducting_materials,HK.materials_science.semiconductor_materials.superconducting_materials,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.materials_characterization,HK.engineering.materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.materials_characterization,HK.materials_science.materials_characterization,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.materials_characterization.microscopy,HK.engineering.materials_engineering.materials_characterization,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.materials_characterization.non_destructive_evaluation,HK.engineering.materials_engineering.materials_characterization,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.materials_characterization.spectroscopy,HK.engineering.materials_engineering.materials_characterization,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.materials_characterization.spectroscopy,HK.chemistry.analytical_chemistry.instrumental_analysis.spectroscopy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.materials_characterization.spectroscopy,HK.chemistry,APPLICATION_OF,APPLICATION_OF,explicit
HK.engineering.materials_engineering.materials_processing,HK.engineering.materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.materials_processing.solidification_processing,HK.engineering.materials_engineering.materials_processing,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.materials_processing.thin_film_deposition,HK.engineering.materials_engineering.materials_processing,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy,HK.engineering.materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy,HK.materials_science.metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy,TECH.materials_technology.metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy,HK.materials_science,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.extractive_metallurgy,HK.engineering.materials_engineering.metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.extractive_metallurgy,HK.materials_science.metallurgy.extractive_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.extractive_metallurgy,TECH.materials_technology.metallurgy.extractive_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.extractive_metallurgy.hydrometallurgy,HK.engineering.materials_engineering.metallurgy.extractive_metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.extractive_metallurgy.hydrometallurgy,HK.engineering.mining_engineering.mineral_processing.hydrometallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.extractive_metallurgy.pyrometallurgy,HK.engineering.materials_engineering.metallurgy.extractive_metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.ferrous_metallurgy,HK.engineering.materials_engineering.metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.ferrous_metallurgy,HK.materials_science.metallurgy.ferrous_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.ferrous_metallurgy,TECH.materials_technology.metallurgy.ferrous_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.nonferrous_metallurgy,HK.engineering.materials_engineering.metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.physical_metallurgy,HK.engineering.materials_engineering.metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.physical_metallurgy,HK.materials_science.metallurgy.physical_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.powder_metallurgy,HK.engineering.materials_engineering.metallurgy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.metallurgy.powder_metallurgy,HK.materials_science.metallurgy.powder_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.powder_metallurgy,ind.manufacturing.metals.powder_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.metallurgy.powder_metallurgy,TECH.materials_technology.metallurgy.powder_metallurgy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.nanomaterials_engineering,HK.engineering.materials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.nanomaterials_engineering,HK.materials_science,APPLICATION_OF,APPLICATION_OF,explicit
HK.engineering.materials_engineering.nanomaterials_engineering.carbon_nanotubes,HK.engineering.materials_engineering.nanomaterials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.materials_engineering.nanomaterials_engineering.carbon_nanotubes,HK.materials_science.nanomaterials.carbon_nanomaterials.carbon_nanotubes,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.materials_engineering.nanomaterials_engineering.graphene_engineering,HK.engineering.materials_engineering.nanomaterials_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering,HK.engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering,OCC.engineering.mechanical_engineering,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.automotive_engineering,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.automotive_engineering.electric_vehicle_engineering,HK.engineering.mechanical_engineering.automotive_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.automotive_engineering.powertrain_engineering,HK.engineering.mechanical_engineering.automotive_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.automotive_engineering.vehicle_dynamics,HK.engineering.mechanical_engineering.automotive_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.automotive_engineering.vehicle_dynamics.braking_systems,HK.engineering.mechanical_engineering.automotive_engineering.vehicle_dynamics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.automotive_engineering.vehicle_dynamics.ride_and_handling,HK.engineering.mechanical_engineering.automotive_engineering.vehicle_dynamics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.combustion_engineering,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.combustion_engineering.engine_emissions,HK.engineering.mechanical_engineering.combustion_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.combustion_engineering.internal_combustion_engines,HK.engineering.mechanical_engineering.combustion_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.combustion_engineering.internal_combustion_engines.compression_ignition_engines,HK.engineering.mechanical_engineering.combustion_engineering.internal_combustion_engines,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.combustion_engineering.internal_combustion_engines.spark_ignition_engines,HK.engineering.mechanical_engineering.combustion_engineering.internal_combustion_engines,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.computational_mechanics,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.computational_mechanics.boundary_element_method,HK.engineering.mechanical_engineering.computational_mechanics,METHOD_OF,METHOD_OF,parent
HK.engineering.mechanical_engineering.computational_mechanics.finite_element_method,HK.engineering.mechanical_engineering.computational_mechanics,METHOD_OF,METHOD_OF,parent
HK.engineering.mechanical_engineering.computational_mechanics.finite_element_method,HK.mathematics.numerical_mathematics.finite_element_method,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.computational_mechanics.finite_element_method,HK.mathematics,USES,USES,explicit
HK.engineering.mechanical_engineering.energy_systems,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.energy_systems.cogeneration,HK.engineering.mechanical_engineering.energy_systems,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.energy_systems.energy_storage_systems,HK.engineering.mechanical_engineering.energy_systems,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.energy_systems.thermal_power_generation,HK.engineering.mechanical_engineering.energy_systems,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.fluid_mechanics,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.fluid_mechanics,HK.physics,APPLICATION_OF,APPLICATION_OF,explicit
HK.engineering.mechanical_engineering.fluid_mechanics.computational_fluid_dynamics,HK.engineering.mechanical_engineering.fluid_mechanics,METHOD_OF,METHOD_OF,parent
HK.engineering.mechanical_engineering.fluid_mechanics.computational_fluid_dynamics,HK.physics.fluid_dynamics.computational_fluid_dynamics,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.fluid_mechanics.computational_fluid_dynamics,HK.mathematics,USES,USES,explicit
HK.engineering.mechanical_engineering.fluid_mechanics.gas_dynamics,HK.engineering.mechanical_engineering.fluid_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.fluid_mechanics.hydrodynamics,HK.engineering.mechanical_engineering.fluid_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.fluid_mechanics.hydrodynamics,HK.physics.fluid_dynamics.hydrodynamics,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.fluid_mechanics.rheology,HK.engineering.mechanical_engineering.fluid_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.fluid_mechanics.rheology,HK.physics.classical_mechanics.continuum_mechanics.rheology,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.heat_transfer,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.heat_transfer.conduction,HK.engineering.mechanical_engineering.heat_transfer,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.heat_transfer.convection,HK.engineering.mechanical_engineering.heat_transfer,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.heat_transfer.radiation_heat_transfer,HK.engineering.mechanical_engineering.heat_transfer,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.hvac,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.hvac.air_conditioning,HK.engineering.mechanical_engineering.hvac,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.hvac.refrigeration,HK.engineering.mechanical_engineering.hvac,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.hvac.ventilation,HK.engineering.mechanical_engineering.hvac,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.machine_design,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.machine_design.machine_elements,HK.engineering.mechanical_engineering.machine_design,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.machine_design.mechanism_design,HK.engineering.mechanical_engineering.machine_design,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.machine_design.mechanism_design,HK.mathematics.game_theory.mechanism_design,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.machine_design.mechanism_design,HK.economics.microeconomics.game_theory.mechanism_design,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.engineering.mechanical_engineering.manufacturing_engineering,HK.engineering.mechanical_engineering,SUBFIELD_OF,SUBFIELD_OF,parent
HK.engineering.mechanical_engineering.manufacturing_engineering.additive_manufacturing,HK.engineering.mechanical_engineering.manufacturing_engineering,SUBTECHNOLOGY_OF,SUBTECHNOLOGY_OF,parent
HK.engineering.mechanical_engineering.manufacturing_engineering.additive_manufacturing,ind.manufacturing.machinery.additive,OVERLAPS_WITH,OVERLAPS_WITH,explicit
